Word	Semilar
phi_lí	vô_lí
phi_nghĩa	chính_nghĩa
phi_phàm	siêu_phàm
phi_pháp	hợp_pháp
phiên_dịch	thông_dịch
phiên_phiến	đại_khái
phiêu_bạt	phiêu_dạt
phiêu_bạt	phiêu_lưu
phiêu_bạt	trôi_dạt
phiêu_bạt	xiêu_bạt
phiêu_bạt	xiêu_dạt
phiêu_diêu	phiêu_dao
phiến_diện	toàn_diện
phiền	buồn_phiền
phiền_hà	quấy_quả
phiền_muộn	muộn_phiền
phiền_nhiễu	quấy_quả
phiền_phức	phiền_toái
phiền_toái	phiền_phức
phong	phong_tặng
phong_bì	bao_thơ
phong_bì	bì_thư
phong_cảnh	cảnh_quan
phong_lưu	giàu_có
phong_lưu	phong_túc
phong_lưu	sung_túc
phong_phú	nghèo_nàn
phong_quang	thanh_quang
phong_thanh	mong_manh
phong_thanh	phong_phanh
phong_thuỷ	địa_lí
phong_thái	phong_độ
phong_toả	phong_bế
phong_độ	phong_thái
photocopy	sao_chụp
phu	cu_li
phung_phí	hoang_phí
phung_phí	phao_phí
phung_phí	phí_phạm
phung_phí	phung_phá
phung_phí	vung_phí
phà	phả
phàm_tục	trần_tục
phàn_nàn	kêu_ca
phá_bĩnh	phá_đám
phá_bĩnh	phá_ngang
phá_bĩnh	phá_thối
phá_hoang	khai_hoang
phá_hoang	vỡ_hoang
phá_huỷ	huỷ_hoại
phá_lưới	ghi_bàn
phá_lưới	làm_bàn
phá_ngang	phá_bĩnh
phá_ngang	phá_đám
phá_ngang	phá_thối
phá_quấy	quấy_nhiễu
phá_quấy	quấy_phá
phá_quấy	quậy_phá
phá_rào	vượt_rào
phá_rào	xé_rào
phá_rối	quấy_phá
phá_rối	quấy_nhiễu
phá_rối	quấy_rối
phá_sản	vỡ_nợ
phá_đám	phá_bĩnh
phá_đám	phá_ngang
phá_đám	phá_thối
phác	phác_hoạ
phác_hoạ	phác
phái	bè
phái	cánh
phái	phe
phái_đoàn	phái_bộ
phán_đoán	suy_đoán
pháo_cao_xạ	cao_xạ_pháo
pháo_cao_xạ	pháo_phòng_không
pháo_hoa	pháo_bông
pháp_luật	luật_pháp
phát	phạt
phát	vạc
phát	phân_phát
phát_bóng	giao_bóng
phát_hoả	khai_hoả
phát_triển	suy_thoái
phân	chia
phân_bua	giãi_bày
phân_bua	phân_trần
phân_bua	phân_vua
phân_bua	thanh_minh
phân_bì	so_bì
phân_bì	suy_bì
phân_bì	tị_nạnh
phân_công	cắt_cử
phân_phất	phất_phơ
phân_phất	phơ_phất
phân_trần	giãi_bày
phân_trần	phân_bua
phân_trần	thanh_minh
phân_tích	phân_tách
phân_vân	do_dự
phân_vân	đắn_đo
phân_vân	lưỡng_lự
phân_vân	trù_trừ
phép	phép_thuật
phép_thuật	pháp_thuật
phét	dóc
phét_lác	khoác_lác
phét_lác	nói_khoác
phê_chuẩn	chuẩn_y
phê_chuẩn	duyệt_y
phê_chuẩn	phê_duyệt
phê_chuẩn	thông_qua
phê_duyệt	chuẩn_y
phê_duyệt	duyệt_y
phê_duyệt	phê_chuẩn
phì	xì
phì	phệ
phì	phị
phì_nhiêu	màu_mỡ
phì_phèo	phì_phà
phình	phồng
phình	phùng
phí	hoài
phí	uổng
phí	chi_phí
phí	phí_tổn
phí_hoài	hoài_phí
phí_hoài	uổng_phí
phí_phạm	phung_phí
phí_phạm	vung_phí
phí_tổn	chi_phí
phí_tổn	phí
phí_tổn	tổn_phí
phía	bên
phía	đằng
phính	phúng_phính
phòi	thòi
phòng	buồng
phòng	gian
phòng	ngừa
phòng	phòng_chống
phòng_chống	phòng_ngừa
phòng_ngừa	đề_phòng
phòng_ngừa	phòng_chống
phòng_ngự	phòng_thủ
phòng_ngự	phòng_vệ
phòng_thân	hộ_thân
phòng_thủ	phòng_ngự
phòng_thủ	phòng_vệ
phòng_vệ	phòng_ngự
phòng_vệ	phòng_thủ
phó	giao_phó
phó	phó_thác
phó_nháy	phó_nhòm
phó_thác	uỷ_thác
phóc	phót
phóc	phốc
phóng_khoáng	hào_phóng
phóng_khoáng	khoáng_đạt
phóng_đại	cường_điệu
phóng_đại	khuếch_đại
phóng_đại	thổi_phồng
phô_trương	khoa_trương
phôi_pha	pha_phôi
phông_nền	bối_cảnh
phù_hộ	độ_trì
phù_hộ	hộ_trì
phù_hộ	phù_trì
phù_hộ	phù_trợ
phù_hợp	ăn_nhập
phù_thuỷ	pháp_sư
phúc	phước
phúc_hậu	đôn_hậu
phúc_thẩm	phúc_án
phúc_âm	phúc_đáp
phúc_đáp	phúc_âm
phúc_đức	ác_đức
phúng	phúng_điếu
phúng	phúng_viếng
phúng_phính	phính
phút_chốc	chốc_lát
phút_chốc	giây_lát
phút_chốc	khoảnh_khắc
phăm_phăm	xăm_xăm
phăng	phắt
phơi	phơi_phóng
phơi_phới	phấp_phới
phơi_phới	phất_phới
phơi_phới	phơ_phới
phương_diện	bình_diện
phương_kế	kế
phương_ngữ	phương_ngôn
phương_tiện	công_cụ
phường	lũ
phường	tuồng
phưỡn	ễnh
phượng	phụng
phạm_vi	khuôn_khổ
phạt	phát
phạt	vạc
phạt_vạ	bắt_vạ
phạt_vạ	ngả_vạ
phải	giả_dụ
phải	giá_như
phải	nếu
phản	làm_phản
phản	phản_bội
phản_bội	bội_phản
phản_diện	chính_diện
phản_kháng	chống_cự
phản_kháng	kháng_cự
phản_phúc	phản_trắc
phản_trắc	phản_phúc
phản_ánh	phản_chiếu
phản_đối	đồng_tình
phản_đối	ủng_hộ
phản_ảnh	đề_đạt
phản_ảnh	phản_ánh
phấn_chấn	hào_hứng
phấn_chấn	háo_hức
phấn_chấn	phấn_khởi
phấn_son	phấn_sáp
phấp_phỏng	bồn_chồn
phấp_phỏng	thắc_thỏm
phấp_phỏng	thấp_thỏm
phấp_phới	phất_phới
phấp_phới	phơi_phới
phất_phơ	lất_phất
phất_phơ	phân_phất
phất_phơ	phơ_phất
phần_lớn	đa_số
phần_lớn	phần_nhiều
phần_phật	lật_phật
phần_đông	đa_số
phần_đông	phần_lớn
phần_đông	phần_nhiều
phẩm_giá	nhân_phẩm
phẩy	phết
phẫn_khích	phẫn_kích
phẫn_nộ	cuồng_nộ
phẫn_uất	căm_uất
phẫu_thuật	giải_phẫu
phật_lòng	mếch_lòng
phật_lòng	phật_ý
phật_ý	mếch_lòng
phật_ý	phật_lòng
phắn	cút
phắn	phới
phắn	tếch
phắn	xéo
phắt	béng
phắt	phăng
phắt	phứt
phắt	quách
phắt	văng
phẳng	phẳng_phiu
phẳng_lặng	bằng_lặng
phẳng_lặng	bình_lặng
phế_truất	phế
phế_truất	truất_phế
phết	phiết
phết	quết
phết	phệt
phết	quất
phều_phào	lào_phào
phều_phào	lào_thào
phều_phào	thều_thào
phễu	muống
phệ	phì
phệ	phị
phỉ_báng	bỉ_báng
phỉ_báng	huỷ_báng
phỉnh	nịnh
phỉnh	phỉnh_nịnh
phỉnh	phỉnh_phờ
phỉnh_nịnh	phỉnh_phờ
phỉnh_nịnh	xu_mị
phỉnh_nịnh	xu_nịnh
phị	ị
phị	phệ
phị	phì
phị	xị
phịch	thịch
phịu	phụng_phịu
phịu	xị
phọt	phụt
phọt	vọt
phỏng	áng_chừng
phỏng	phỏng_chừng
phỏng	ước_chừng
phỏng	thử_hỏi
phỏng	phồng
phỏng_chừng	áng_chừng
phỏng_chừng	ước_chừng
phố	phố_xá
phố	phố_phường
phố_phường	phố_xá
phố_phường	phường_phố
phố_xá	phố_phường
phốc	phóc
phốc	phót
phối_hợp	kết_hợp
phồn_thịnh	hưng_thịnh
phồng	phình
phồng	phùng
phồng	phỏng
phổ_biến	phổ_quát
phổ_biến	phổ_thông
phổng_mũi	phỉnh_mũi
phỗng	nẫng
phới	phắn
phới	tếch
phớn_phở	phởn_phơ
phớt	bơ
phớt	lơ
phớt	lờ
phớt	phớt_lờ
phớt_lờ	bơ
phớt_lờ	phớt_tỉnh
phớt_tỉnh	phớt_lờ
phờ_phạc	bơ_phờ
phởn	phởn_phơ
phởn	phớn_phở
phởn_phơ	phớn_phở
phụ	thứ_yếu
phụ_bạc	phụ_tình
phụ_cận	lân_cận
phụ_giảng	trợ_giảng
phụ_hoạ	hoạ
phụ_nữ	đàn_bà
phụ_thuộc	độc_lập
phụ_trách	đảm_trách
phụ_trợ	bổ_trợ
phụ_trợ	phù_trợ
phụ_từ	phó_từ
phụ_từ	trạng_từ
phục	phủ_phục
phục	mai_phục
phục	phục_kích
phục_dịch	hầu_hạ
phục_hồi	bình_phục
phục_hồi	hồi_phục
phục_kích	mai_phục
phục_phịch	ục_ịch
phục_thù	trả_thù
phục_tùng	phục_tòng
phục_viên	giải_ngũ
phục_viên	xuất_ngũ
phụng_dưỡng	thờ_phụng
phụng_phịu	phịu
phụng_phịu	xị
phụt	phọt
phụt	vọt
phụt	vụt
phủ	bao_phủ
phủ	che
phủ	đậy
phủ	lấp
phủ	tủ
phủ_nhận	công_nhận
phủ_nhận	xác_nhận
phủ_phục	phục
phủ_định	khẳng_định
phủi	phủi_tay
phức_tạp	đơn_giản
pô	kiểu
qua	sang
qua	trải_qua
qua_loa	qua_quýt
qua_loa	sơ_sài
qua_lại	tương_hỗ
qua_quýt	qua_loa
qua_quýt	sơ_sài
qua_đời	mệnh_chung
qua_đời	tạ_thế
qua_đời	từ_trần
quan	quan_lại
quan_lại	quan_liêu
quan_san	quan_sơn
quan_trọng	quan_yếu
quan_tâm	quan_hoài
quan_điểm	ý_kiến
quang	quang_đãng
quang	quang_quẻ
quang_cảnh	khung_cảnh
quang_gánh	gồng_gánh
quang_quác	quàng_quạc
quang_quẻ	quang_đãng
quang_đãng	quang
quang_đãng	quang_quẻ
quanh	quành
quanh	quanh_co
quanh_co	quanh_quéo
quanh_co	nói_quanh
quanh_co	vòng_quanh
quanh_co	vòng_vo
quanh_quẩn	luẩn_quẩn
quanh_quẩn	quanh_quéo
quanh_quẩn	quẩn_quanh
quay	xoay
quay	con_quay
quay	cù
que	thanh
quen	lạ
quen_thói	quen_thân
queo	cong_queo
quota	hạn_ngạch
quy_tắc	luật_lệ
quyên	quyên_góp
quyến_luyến	bịn_rịn
quyến_luyến	lưu_luyến
quyến_rũ	hấp_dẫn
quyết_chiến	quyết_đấu
quyết_chí	cố_chí
quyết_tử	cảm_tử
quyết_đoán	quả_quyết
quyết_đấu	quyết_chiến
quyền_Anh	box
quyền_hành	quyền_bính
quyền_lợi	lợi_quyền
quàng	choàng
quàng	khoác
quàng	quáng_quàng
quành	quanh
quá_chừng	quá_cỡ
quá_chừng	quá_đỗi
quá_cố	quá_vãng
quá_cỡ	quá_chừng
quá_khứ	dĩ_vãng
quá_quắt	quá_đáng
quá_trớn	quá_đà
quá_trời	quá_xá
quá_đà	quá_trớn
quá_đáng	quá_quắt
quá_đỗi	quá_chừng
quách	béng
quách	phắt
quách	trớt
quái	quái_quỷ
quái	quỷ_quái
quái_dị	kì_quái
quái_dị	quái_đản
quái_dị	quái_gở
quái_gở	quái_dị
quái_gở	quái_đản
quái_ác	quái_quỷ
quái_ác	quỷ_quái
quái_ác	tai_ác
quái_ác	tai_quái
quái_đản	quái_dị
quái_đản	quái_gở
quán	hàng
quáng_quàng	quàng
quát	quát_lác
quát	quát_mắng
quát	quát_tháo
quát_lác	quát_tháo
quân	bọn
quân	đồ
quân	lũ
quân_dịch	nghĩa_vụ_quân_sự
quân_lính	binh_lính
quân_lính	lính_tráng
quân_nhu	binh_nhu
quân_nhân	lính
quân_phục	binh_phục
quân_thù	kẻ_thù
quân_uỷ_trung_ương	tổng_quân_uỷ
quây	vây
quãng	độ
quãng	khoảng
què	què_quặt
quét_dọn	dọn_dẹp
quét_quáy	quét_tước
quét_tước	quét_quáy
quê_kệch	quê_mùa
quê_mùa	quê_kệch
quên	nhớ
quên_béng	quên_lửng
quên_béng	quên_khuấy
quên_khuấy	quên_béng
quên_khuấy	quên_lửng
quên_lửng	quên_béng
quên_lửng	quên_khuấy
quý	quý_báu
quý	quý_giá
quý_báu	quý_giá
quý_giá	quý_báu
quýnh	cuống
quýnh	quýnh_quáng
quýnh_quáng	cuống
quýnh_quáng	quýnh
quýnh_quáng	quýnh_quýu
quăn	quăn_queo
quăn	xoăn
quăng	lăng
quăng	quẳng
quăng_quật	vứt
quơ	quờ
quơ	vơ
quơ	vớ
quạc	ngoác
quạc	ngoạc
quạnh	quạnh_hiu
quạnh	quạnh_quẽ
quạnh	quạnh_vắng
quạnh_quẽ	quạnh_vắng
quạnh_vắng	cô_liêu
quạnh_vắng	hiu_quạnh
quạnh_vắng	quạnh_hiu
quạnh_vắng	quạnh_quẽ
quả	trái
quả_báo	nghiệp_báo
quả_cảm	dũng_cảm
quả_phụ	goá_phụ
quả_phụ	sương_phụ
quả_quyết	cả_quyết
quả_quyết	quyết_đoán
quả_thật	quả_thực
quả_thật	quả_tình
quả_tình	quả_thật
quả_tình	quả_thực
quả_đấm	nắm_đấm
quản	cai_quản
quản	quản_lí
quản	quản_ngại
quản_lí	cai_quản
quản_ngại	nề_hà
quản_thúc	quản_chế
quảng_cáo	lăng_xê
quấn_quýt	xoắn_xuýt
quấn_quýt	vấn_vít
quất	quật
quất	vụt
quấy	khoắng
quấy	khuấy
quấy	quậy
quấy_nhiễu	phá_quấy
quấy_nhiễu	quấy_phá
quấy_phá	phá_quấy
quấy_phá	quấy_nhiễu
quấy_phá	quậy_phá
quấy_quả	phiền_nhiễu
quấy_quả	quấy_rầy
quấy_rầy	quấy_quả
quấy_rối	khuấy_rối
quấy_rối	phá_rối
quần_chúng	dân_chúng
quần_cư	cộng_cư
quần_cư	quần_tụ
quần_quật	vần_vật
quần_vợt	tennis
quần_áo	áo_quần
quần_áo	áo_xống
quần_áo	xống_áo
quẩn	luẩn_quẩn
quẩn	quanh_quẩn
quẩy	gánh
quẫn	quẫn_bách
quẫn	quẫn_trí
quẫn_bách	cùng_quẫn
quẫy	quậy
quật	quất
quật	vụt
quật	vật
quật_cường	bất_khuất
quậy	phá_quấy
quậy	quấy_phá
quậy	quậy_phá
quắp	cụp
quắp	quặp
quắp	cắp
quắt	choắt
quắt	quắt_queo
quắt	queo_quắt
quắt_queo	queo_quắt
quằn	oằn
quằn_quại	oằn_oại
quẳng	lăng
quẳng	hê
quẳng	quăng
quặt	ngoặt
quặt	ngoắt
quẹo	ngoẹo
quết	phết
quết	phiết
quềnh_quàng	quều_quào
quều_quào	quềnh_quàng
quệt	quẹt
quờ	quờ_quạng
quờ	quơ
quờ_quạng	sờ_soạng
quở	quở_trách
quở	quở_mắng
quở	quở_quang
quở_trách	quở_mắng
quỵ	khuỵ
quỵ	khuỵu
quỵ	gục
quỵ_luỵ	chui_luồn
quỵ_luỵ	luồn_cúi
quỵt	ăn_quỵt
quỵt	ăn_lường
quỷ	quỷ_sứ
quỷ_quyệt	giảo_quyệt
quỷ_quyệt	xảo_quyệt
quỷ_quái	quái_ác
quỷ_quái	quái_quỷ
quỷ_quái	tai_quái
ra	vào
ra_bộ	ra_cái_vẻ
ra_bộ	ra_cái_điều
ra_bộ	ra_chiều
ra_bộ	ra_điều
ra_chiều	ra_bộ
ra_chiều	ra_cái_vẻ
ra_chiều	ra_cái_điều
ra_chiều	ra_điều
ra_chiều	ra_vẻ
ra_cái_vẻ	ra_bộ
ra_cái_vẻ	ra_cái_điều
ra_cái_vẻ	ra_chiều
ra_cái_vẻ	ra_điều
ra_cái_vẻ	ra_vẻ
ra_công	ra_sức
ra_dáng	ra_phết
ra_rả	sa_sả
ra_sức	ra_công
ra_trò	ra_tuồng
ra_vẻ	ra_cái_điều
ra_vẻ	ra_cái_vẻ
ra_vẻ	ra_chiều
ra_vẻ	ra_điều
ra_điều	ra_bộ
ra_điều	ra_cái_điều
ra_điều	ra_cái_vẻ
ra_điều	ra_chiều
ra_điều	ra_vẻ
radio	đài
radio	máy_thu_thanh
ram_ráp	nham_nháp
ran	rân
ranh_mãnh	ma_lanh
ranh_mãnh	ranh_ma
ranh_mãnh	tinh_ma
ranh_mãnh	tinh_quái
ranh_mãnh	tinh_ranh
rau_ráu	gau_gáu
rau_ráu	ngau_ngáu
riu_riu	liu_điu
riu_riu	liu_riu
riêng_biệt	biệt_lập
riêng_tư	riêng_tây
riết	siết
robot	người_máy
roi_vọt	đòn_vọt
rong_ruổi	ruổi_rong
ru_rú	ro_ró
rung_chuyển	rung_rinh
ruỗng	luỗng
ruộng_nương	ruộng_đất
ruộng_nương	ruộng_rẫy
ruộng_đất	ruộng_nương
ruộng_đất	ruộng_rẫy
ruột_gan	gan_ruột
ruột_gan	lòng_dạ
ruột_thịt	cật_ruột
ruột_thịt	ruột_rà
ruột_tượng	bao_tượng
ruột_tượng	ruột_nghé
rà	rà_soát
rà	soát
rà_soát	rà
rà_soát	soát
ràng_buộc	buộc_ràng
rành	tinh
rành	toàn
rành	tuyền
rành_mạch	phân_minh
rành_rành	ràng_ràng
rành_rành	sờ_sờ
rành_rọt	rành_rẽ
rào_chắn	rào_cản
rào_rạo	lạo_xạo
rác	rác_rến
rác	rác_rưởi
rác_rưởi	rác_rến
rách	lành
rách_bươm	rách_mướp
rách_bươm	rách_tươm
rách_mướp	rách_bươm
rách_mướp	rách_tươm
rách_rưới	lành_lặn
rán	chiên
ráo	ráo_trọi
ráo	sạch
ráp	ráp_nối
ráp	nhám
ráp	nháp
râm_bụt	bông_bụt
rã	tan
rã_rượi	rũ_rượi
rã_rời	rời_rã
rèn_luyện	đoàn_luyện
rén	nhón_nhén
rén	rón_rén
rét	lạnh
rét_mướt	ấm_áp
rên_rẩm	rên_rỉ
rên_rỉ	rên_rẩm
rì_rầm	rầm_rì
rìa	cạnh
rìa	lề
rìa	mép
rìa	ria
rìa	ven
ròng	ròng_rã
rón_rén	nhón_nhén
rón_rén	rén
rôm	sảy
rông	nhông
rõ	rành
rù_rờ	lù_rù
rù_rờ	lù_đù
rù_rờ	rù_rì
rùng_rợn	ghê_rợn
rúc	hú
rúc	hụ
rúc_rích	khúc_khích
rút_lui	tháo_lui
rút_lui	thoái_lui
răn_dạy	răn_bảo
rũ	rục
rũ	vỗ
rũ_rượi	rũ_rợi
rũ_rượi	rã_rượi
rơi	rớt
rơi	lâm
rơi	sa
rười_rượi	rời_rợi
rườm	rờm
rường_cột	trụ_cột
rưỡi	rưởi
rượu_vang	rượu_chát
rượu_vang	rượu_nho
rạc	rốc
rạc	rộc
rạc	rộc_rạc
rạch_ròi	rẽ_ròi
rạn	rịa
rạn_nứt	nứt_rạn
rạn_nứt	rạn_vỡ
rạn_nứt	sứt_mẻ
rạn_vỡ	rạn_nứt
rạn_vỡ	sứt_mẻ
rạng	rựng
rạng_rỡ	rỡ_ràng
rạng_rỡ	nhãi
rạng_rỡ	nhãi_nhép
rạng_rỡ	nhãi_ranh
rạng_rỡ	ma_lanh
rạng_rỡ	ranh_ma
rạng_rỡ	tinh_ma
rạng_rỡ	tinh_ranh
rạng_đông	bình_minh
rạo_rực	rộn_rực
rả_rích	rinh_rích
rải_rác	tản_mát
rảnh	rỗi
rảnh_rang	rảnh_rỗi
rảnh_rang	rỗi_rãi
rảnh_rỗi	rảnh_rang
rảnh_rỗi	rỗi_rãi
rấm_rứt	tấm_tức
rất_mực	hết_mực
rất_mực	nhất_mực
rất_mực	rất_đỗi
rất_đỗi	hết_mực
rất_đỗi	rất_mực
rầm	ầm
rầm	rùm
rầm_rầm	rần_rần
rầm_rộ	rần_rộ
rầu	rầu_rĩ
rầy_la	la_rầy
rầy_la	mắng_mỏ
rậm	rậm_rạp
rậm	rậm_rì
rậm_rì	rậm_rạp
rậm_rạp	rậm_rì
rập_rình	rập_ràng
rắc	vãi
rắc_rối	rối_rắm
rắn	cứng
rắn_cấc	rắn_câng
rắn_mặt	rắn_đầu_rắn_mặt
rắn_mặt	rắn_mày_rắn_mặt
rắn_rỏi	cứng_rắn
rắp_ranh	lăm_le
rắp_tâm	manh_tâm
rằn_ri	rằn_rện
rặt	tinh
rẻ	đắt
rẻ_mạt	rẻ_như_bèo
rẽ	trẽ
rếch_rác	bẩn_thỉu
rết	rít
rỉ	ri_rỉ
rịt	chịt
rịt	riệt
rọ_rạy	ngọ_nguậy
rọi	chiếu
rọi	soi
rối_bù	rối_mù
rối_bù	rối_tinh
rối_mù	rối_tinh
rối_rắm	rắc_rối
rối_tinh	rối_mù
rốn	nán
rốt_cuộc	chung_cục
rốt_cuộc	rốt_cục
rốt_cuộc	rút_cục
rồ	cuồng
rồ_dại	điên_rồ
rồi_đây	một_mai
rồi_đây	rồi_ra
rỗi	rảnh
rỗi	rỗi_rãi
rỗi_hơi	vô_công_rồi_nghề
rỗi_rãi	rảnh_rang
rỗi_rãi	rảnh_rỗi
rỗng	rỗng_không
rỗng	trống_rỗng
rỗng_không	trống_rỗng
rộc	rạc
rộc	rốc
rộc	rộc_rạc
rộn_ràng	rộn_rã
rộn_rã	rộn_ràng
rộn_rịch	nhộn_nhịp
rộn_rịch	rộn_rịp
rộng	chật
rộng	hẹp
rộng_cẳng	rộng_chân_rộng_cẳng
rộng_lượng	độ_lượng
rộng_lượng	khoan_dung
rộng_rãi	chật_chội
rộng_rãi	chật_hẹp
rớ	mó
rớ	rờ
rớ	sờ
rớ	vớ
rớm	rướm
rớt	sớt
rờ_rẫm	sờ_sẫm
rởm	dỏm
rởm	dổm
rỡ	rỡ_ràng
rỡ_ràng	rạng_rỡ
rợn	chợn
rợn	sởn
rục	nục
rục_rịch	rậm_rịch
rụi	rụm
rủ_rỉ	thủ_thỉ
rủa	trù
rủi	đen
rủi	xui
rủi_ro	may_mắn
rủn	nhủn
rủng_rẻng	rủng_rỉnh
rứt	bứt
rứt	vặt
rứt_ruột	đứt_ruột
rứt_ruột	đứt_ruột_đứt_gan
rửng_mỡ	đú_mỡ
rửng_mỡ	quẩng_mỡ
rữa	rũa
rực_rỡ	rạng_rỡ
sa	bập
sa	lâm
sa	rơi
sa_sả	ra_rả
sa_sầm	sầm
sai	sây
sai_lầm	sai_trái
sai_lệch	lệch_lạc
sai_sót	sơ_sót
sai_trái	sai_lầm
san_sẻ	chia_sẻ
san_sẻ	san_sớt
sang	qua
sang	sang_nhượng
sang	sang_trọng
sang_nhượng	chuyển_dịch
sang_nhượng	chuyển_nhượng
sang_nhượng	nhượng
sang_tên	sang_tay
sao	biết_bao
sao_nhãng	chểnh_mảng
sao_nhãng	lơ_là
sao_nhãng	lơi_là
sao_nhãng	sao_lãng
sau	trước
sau_cùng	sau_rốt
sau_cùng	sau_hết
say	xỉn
say	mê
say_mê	đam_mê
say_mê	ham_mê
say_mê	mê_say
say_đắm	đắm_đuối
say_đắm	đắm_say
si	si_mê
si_mê	đắm_đuối
sinh	đâm
sinh	đâm_ra
sinh	đổ
sinh	hoá
sinh_chuyện	gây_chuyện
sinh_chuyện	sinh_sự
sinh_dưỡng	dưỡng_sinh
sinh_khí	nhựa_sống
sinh_mạng	sinh_mệnh
sinh_mạng	tính_mạng
sinh_sự	gây_chuyện
sinh_sự	sinh_chuyện
sinh_thời	sinh_tiền
sinh_tử	tử_sinh
sinh_đẻ	sinh_nở
siêng	chăm
siêng_năng	chăm_chỉ
siêu_hạng	ngoại_hạng
siêu_hạng	siêu_đẳng
siêu_hạng	siêu_việt
siêu_nhiên	siêu_tự_nhiên
siêu_phàm	phi_phàm
siêu_thoát	siêu_thăng
siêu_việt	siêu_đẳng
siêu_việt	siêu_hạng
siêu_việt	trác_tuyệt
siêu_việt	trác_việt
siêu_âm	siêu_thanh
siêu_đẳng	siêu_hạng
siêu_đẳng	siêu_việt
siểm_nịnh	xu_nịnh
so	sánh
so_bì	bì
so_bì	phân_bì
so_bì	suy_bì
so_kè	so_đo
so_kè	so_đọ
so_đo	so_đọ
so_đo	so_kè
soi	rọi
soi_mói	moi_móc
soi_mói	xoi_bói
soi_mói	xói_móc
son	son_sắt
son	son_trẻ
son_rỗi	son_sẻ
son_sắt	sắt_son
song_song	đồng_thời
soát	kiểm_tra
soát	rà
soát	rà_soát
soạn	biên_soạn
sum_họp	đoàn_tụ
sum_họp	sum_hiệp
sum_họp	sum_vầy
sung_sướng	khổ_cực
sung_sướng	khổ_sở
sung_túc	ấm_no
sung_túc	no_ấm
sung_túc	no_đủ
sung_túc	phong_lưu
sung_túc	phong_túc
suy	thịnh
suy_bì	bì
suy_bì	phân_bì
suy_bì	so_bì
suy_diễn	diễn_dịch
suy_nghĩ	nghĩ_suy
suy_ngẫm	ngẫm_ngợi
suy_ngẫm	ngẫm_nghĩ
suy_ngẫm	suy_gẫm
suy_ngẫm	suy_tưởng
suy_nhược	hư_nhược
suy_thoái	phát_triển
suy_tàn	suy_vong
suy_tôn	tôn_vinh
suy_tưởng	suy_ngẫm
suy_vong	suy_tàn
suy_đoán	phán_đoán
suôn_sẻ	trơn_tru
suýt	hút
suýt	suýt_nữa
suýt_soát	xấp_xỉ
suỵt	xuýt
sài_lang	lang_sói
sàm_sỡ	sờm_sỡ
sàn_diễn	sân_khấu
sàng_lọc	chắt_lọc
sàng_lọc	gạn_lọc
sào_huyệt	hang_ổ
sách_nhiễu	nhũng_nhiễu
sái	trẹo
sám_hối	cải_hối
sám_hối	hối_cải
sáng	tối
sáng_dạ	sáng_ý
sáng_loáng	sáng_nhoáng
sáng_láng	minh_mẫn
sáng_suốt	minh_mẫn
sáng_sủa	tăm_tối
sáng_sủa	tối_tăm
sáng_tỏ	minh_bạch
sáng_ý	sáng_dạ
sánh_duyên	sánh_đôi
sát	áp
sát	giáp
sát	kề
sát	sát_sao
sát_sườn	thiết_thân
sát_trùng	diệt_trùng
sát_trùng	khử_trùng
sát_trùng	tiệt_trùng
sát_trùng	vô_trùng
sân_khấu	sàn_diễn
sân_thượng	gác_thượng
sâu	cạn
sâu	nông
sâu_cay	cay_chua
sâu_cay	chua_cay
sâu_nặng	sâu_đậm
sâu_sắc	hời_hợt
sâu_sắc	nông_cạn
sâu_đậm	sâu_nặng
sây_sát	trầy_trụa
sính_lễ	sính_nghi
sít	mau
sóng_sượt	sõng_soài
sóng_sượt	sóng_soài
sóng_sượt	sóng_soải
sôi_gan	sôi_máu
sôi_gan	sôi_tiết
sôi_sục	sục_sôi
sùi	phèo
sùi	phều
sùi	sều
sùi	xầu
sùm_sụp	tùm_hụp
sùng_đạo	mộ_đạo
súc_tích	hàm_súc
sút	sụt
sút	tuột
săm_soi	săm_se
săn_lùng	săn_tìm
săn_tìm	săn_lùng
sơ	thân
sơ_chế	thô_chế
sơ_khai	nguyên_sơ
sơ_lược	sơ_sài
sơ_sinh	lọt_lòng
sơ_suất	sơ_sẩy
sơ_suất	sơ_sểnh
sơ_suất	sơ_ý
sơ_sài	qua_loa
sơ_sài	sơ_lược
sơ_sẩy	sơ_sểnh
sơ_sẩy	sơ_suất
sơ_tán	di_tản
sơ_tán	tản_cư
sơ_ý	sơ_sẩy
sơ_ý	sơ_sểnh
sơ_ý	sơ_suất
sơ_ý	vô_ý
sơ_đồ	lược_đồ
sưng_vù	sưng_vều
sưng_vù	sưng_vếu
sương	sương_mù
sương	sương_móc
sương_khói	khói_sương
sướng	khoái
sướt	sạt
sướt	sượt
sướt	xớt
sướt	tướt
sướt	tượt
sườn	khung
sượng_mặt	ngượng_mặt
sượt	sóng_sượt
sượt	thượt
sạch	nhẵn
sạch	tiệt
sạch_bong	sạch_bóng
sạch_sẽ	bẩn
sạch_sẽ	bẩn_thỉu
sạt	sướt
sạt	sượt
sản_xuất	sinh_sản
sấp	ngửa
sấp_mặt	phản_phúc
sấp_mặt	phản_trắc
sất	sốt
sầm	sa_sầm
sần	sần_sùi
sần_sùi	xù_xì
sần_sật	sừn_sựt
sầu_hận	hận_sầu
sầu_hận	sầu_oán
sầu_thảm	thảm_sầu
sầy	trầy
sầy	xước
